918756;None;2021-05-02 19:44:23.776390;;;14254;None;made a global offer for;1.0
22552;20700040007;2021-05-15 05:25:01.687458;;;615130;None;put;5000.0
22552;20700040007;2021-05-14 08:27:02.938024;;;615130;None;put;7777.0
22557;20700040010;2021-05-14 03:18:02.328314;;;9992;None;put;3000.0
22552;20700040007;2021-05-11 15:18:26.392461;;;15213;615130;bought;920.0
964604;None;2021-05-11 05:31:36.042207;;;615130;None;made a global offer for;920.0
22557;20700040010;2021-05-11 02:51:17.749667;;;9992;None;put;2150.0
22552;20700040007;2021-05-09 23:36:02.587770;;;15213;None;put;2250.0
22557;20700040010;2021-05-09 23:29:30.926505;;;9992;None;put;2300.0
22552;20700040007;2021-05-09 06:59:42.576999;;;15213;None;put;2450.0
22557;20700040010;2021-05-08 18:51:41.430595;;;9992;None;put;2500.0
22557;20700040010;2021-05-08 18:23:49.993956;;;9992;None;put;2750.0
22552;20700040007;2021-05-08 03:40:59.850587;;;15213;None;put;2650.0
22552;20700040007;2021-05-08 03:33:44.661910;;;15213;None;has been deposited into Nifty Gateway by;None
22557;20700040010;2021-05-07 17:56:12.958433;;;9992;None;put;2800.0
22557;20700040010;2021-05-06 16:40:23.398601;;;9992;None;put;3000.0
940651;None;2021-05-06 00:54:49.178628;;;117994;None;made a global offer for;1300.0
22557;20700040010;2021-05-05 23:52:00.445007;;;9992;None;put;3000.0
22557;20700040010;2021-05-05 22:17:41.021835;;;9992;None;put;3000.0
22557;20700040010;2021-05-05 20:28:25.767204;;;9992;None;put;3300.0
22557;20700040010;2021-05-05 04:13:03.864603;;;9992;None;put;3300.0
22557;20700040010;2021-05-04 16:27:25.149383;;;9992;None;put;3300.0
22557;20700040010;2021-05-02 18:20:25.144094;;;9992;None;put;3600.0
914178;None;2021-05-01 23:08:01.372113;;;602028;None;made a global offer for;9.99
22557;20700040010;2021-05-01 05:19:53.787661;;;9992;None;put;4800.0
899031;None;2021-04-29 10:30:29.685424;;;279850;None;made a global offer for;1500.0
22557;20700040010;2021-04-27 04:04:49.335314;;;9992;None;put;3600.0
22557;20700040010;2021-04-25 18:53:56.756922;;;9992;None;put;4000.0
22531;20700040004;2021-04-25 00:22:59.165938;;;15921;None;put;15000.0
22557;20700040010;2021-04-24 02:07:11.254073;;;9992;None;put;4000.0
22552;20700040007;2021-04-23 16:24:30.317092;;;13778;None;withdrew;None
22557;20700040010;2021-04-22 05:09:14.869476;;;9992;None;put;4000.0
22557;20700040010;2021-04-17 19:46:11.871897;;;9992;None;put;4444.0
22557;20700040010;2021-04-15 23:25:38.164324;;;9992;None;put;7777.0
22557;20700040010;2021-04-14 20:42:38.085180;;;9992;None;put;5000.0
22557;20700040010;2021-04-14 01:56:48.009856;;;9992;None;put;7000.0
22557;20700040010;2021-04-14 00:20:02.675267;;;9992;None;put;6000.0
22557;20700040010;2021-04-10 06:12:03.166550;;;9992;None;put;12345.0
22557;20700040010;2021-04-06 04:57:44.382519;;;9992;None;put;10000.0
22557;20700040010;2021-04-06 04:52:04.022898;;;14246;9992;sent;None
22557;20700040010;2021-04-06 01:26:29.697789;;;14246;None;put;12345.0
22531;20700040004;2021-04-03 21:21:59.184639;;;15921;None;put;9999.0
22531;20700040004;2021-03-30 10:34:07.705910;;;15921;None;put;11000.0
22531;20700040004;2021-03-24 22:08:30.569060;;;15921;None;put;22000.0
22531;20700040004;2021-03-24 22:06:16.542162;;;15921;None;has been deposited into Nifty Gateway by;None
22540;20700040006;2021-03-23 23:05:47.560255;;;4545;None;withdrew;None
22523;20700040002;2021-03-22 01:43:04.717290;;;16151;None;put;88888.88
22557;20700040010;2021-03-21 04:42:48.910262;;;14246;None;put;54321.0
22523;20700040002;2021-02-26 21:00:34.419989;;;16770;16151;bought;10000.0
240257;None;2021-02-25 02:01:46.944481;;;34598;None;made a global offer for;7000.0
22557;20700040010;2021-02-24 17:49:36.572527;;;14246;None;put;77777.77
22557;20700040010;2021-02-24 17:48:21.342141;;;14246;None;put;25000.0
22557;20700040010;2021-02-24 08:00:25.216776;;;14246;None;put;15000.0
22523;20700040002;2021-02-23 05:24:18.179567;;;16770;None;put;10000.0
205695;None;2021-02-21 05:41:26.718037;;;34598;None;made a global offer for;5500.0
22522;20700040003;2021-02-20 23:15:18.598329;;;8588;None;put;333333.0
22557;20700040010;2021-02-20 18:50:21.798447;;;14246;None;put;100000.0
22557;20700040010;2021-02-19 03:24:55.576661;;;14246;None;put;30000.0
22521;20700040001;2021-02-18 20:32:55.181579;;;16867;None;withdrew;None
22533;20700040005;2021-02-18 06:21:07.263818;;;5004;None;put;16666.0
22521;20700040001;2021-02-15 21:48:22.734928;;;16867;None;put;25000.0
22557;20700040010;2021-02-14 03:59:11.523844;;;14246;None;put;15000.0
22521;20700040001;2021-02-13 23:54:20.084757;;;16867;None;put;15000.0
22557;20700040010;2021-02-13 20:48:38.530517;;;14246;None;put;10000.0
154763;None;2021-02-13 20:38:33.762967;;;7769;None;made a global offer for;1500.0
22557;20700040010;2021-02-13 20:35:44.915155;;;14246;None;put;2120.0
22557;20700040010;2021-02-13 18:35:55.228414;;;14246;None;put;2200.0
22557;20700040010;2021-02-13 17:53:03.174430;;;14246;None;put;3000.0
22557;20700040010;2021-02-13 17:32:25.925459;;;14246;None;put;2120.0
22557;20700040010;2021-02-13 17:03:06.275781;;;14246;None;put;2120.0
22557;20700040010;2021-02-13 16:49:18.325025;;;14246;None;put;2160.0
22557;20700040010;2021-02-13 16:41:40.761964;;;14246;None;put;2200.0
22557;20700040010;2021-02-13 16:37:57.070864;;;14246;None;put;2250.0
22557;20700040010;2021-02-13 16:35:25.502485;;;14246;None;put;2290.0
22557;20700040010;2021-02-13 16:33:10.601972;;;14246;None;put;2300.0
22557;20700040010;2021-02-13 16:31:16.888455;;;14246;None;put;2350.0
22557;20700040010;2021-02-13 16:28:51.362906;;;14246;None;put;2400.0
22557;20700040010;2021-02-13 16:19:46.753334;;;14246;None;put;2500.0
22557;20700040010;2021-02-13 04:31:45.506928;;;14246;None;put;2100.0
22557;20700040010;2021-02-13 02:27:28.074238;;;14246;None;put;2120.0
22557;20700040010;2021-02-13 00:55:39.482689;;;14246;None;put;2100.0
22557;20700040010;2021-02-12 23:13:19.663204;;;14246;None;put;2120.0
22557;20700040010;2021-02-12 22:56:21.486471;;;14246;None;put;2200.0
22557;20700040010;2021-02-12 22:06:36.998294;;;14246;None;put;2400.0
22557;20700040010;2021-02-12 21:13:42.171038;;;14246;None;put;2900.0
22556;20700040009;2021-02-12 21:12:46.972474;;;5603;3384;bought;1850.0
22557;20700040010;2021-02-12 21:07:10.391819;;;14246;None;put;3000.0
22557;20700040010;2021-02-12 21:06:17.261816;;;14246;None;put;2500.0
151698;None;2021-02-12 21:05:17.884584;;;3384;None;made a global offer for;1776.0
151681;None;2021-02-12 20:58:35.311926;;;27120;None;made a global offer for;1300.0
22521;20700040001;2021-02-12 19:12:36.565080;;;16867;None;put;10000.0
22557;20700040010;2021-02-12 16:26:26.590478;;;14246;None;put;2120.0
22557;20700040010;2021-02-12 05:25:08.332312;;;14246;None;put;2050.0
22557;20700040010;2021-02-12 03:08:24.759907;;;14246;None;put;2120.0
22557;20700040010;2021-02-12 01:47:27.223076;;;14246;None;put;2100.0
22557;20700040010;2021-02-12 01:41:18.370983;;;14246;None;put;2120.0
22557;20700040010;2021-02-11 22:42:02.539697;;;14246;None;put;2400.0
22557;20700040010;2021-02-11 17:14:15.377000;;;14246;None;put;2500.0
22556;20700040009;2021-02-11 08:50:10.699256;;;5603;None;put;1850.0
22557;20700040010;2021-02-11 00:29:06.617869;;;14246;None;put;2050.0
22557;20700040010;2021-02-10 22:14:48.920464;;;14246;None;put;2222.0
22557;20700040010;2021-02-10 00:26:08.178744;;;14246;None;put;2200.0
22557;20700040010;2021-02-10 00:00:34.199522;;;14246;None;put;2100.0
22557;20700040010;2021-02-09 21:10:14.768958;;;14246;None;put;2050.0
22557;20700040010;2021-02-07 15:16:48.250994;;;14246;None;put;2120.0
22557;20700040010;2021-02-07 01:17:50.161801;;;14246;None;put;2050.0
22557;20700040010;2021-02-07 00:59:59.945841;;;14246;None;put;2120.0
22557;20700040010;2021-02-07 00:47:48.148983;;;14246;None;put;2100.0
22557;20700040010;2021-02-07 00:39:09.356180;;;14246;None;put;2120.0
22557;20700040010;2021-02-07 00:37:14.071779;;;14246;None;put;2120.0
22557;20700040010;2021-02-07 00:32:47.643165;;;14246;None;put;2120.0
22557;20700040010;2021-02-06 00:44:23.866219;;;14246;None;put;2120.0
22557;20700040010;2021-02-06 00:22:47.195444;;;14246;None;put;2120.0
22557;20700040010;2021-02-06 00:11:39.362068;;;14246;None;put;2150.0
22557;20700040010;2021-02-05 23:57:19.995810;;;14246;None;put;2200.0
22552;20700040007;2021-02-05 03:40:43.231657;;;13778;None;put;2500.0
22557;20700040010;2021-02-05 00:15:53.378348;;;14246;None;put;2200.0
22557;20700040010;2021-02-05 00:05:12.673217;;;14246;None;put;2250.0
22556;20700040009;2021-02-04 23:43:35.676782;;;5603;None;put;1750.0
22557;20700040010;2021-02-04 23:38:13.708776;;;14246;None;put;2250.0
22556;20700040009;2021-02-04 22:38:13.769148;;;5603;None;put;1799.0
22556;20700040009;2021-02-04 20:35:35.435665;;;5603;None;put;2100.0
22556;20700040009;2021-02-04 11:17:12.654757;;;5603;None;put;1969.69
22556;20700040009;2021-02-03 13:29:48.017481;;;5603;None;put;1999.0
22557;20700040010;2021-02-03 00:54:34.254924;;;14246;None;put;2350.0
22557;20700040010;2021-02-02 04:49:32.735458;;;14246;None;put;2400.0
22557;20700040010;2021-02-02 00:59:00.862238;;;14246;None;put;2400.0
22556;20700040009;2021-02-01 12:02:31.377949;;;5603;None;put;3333.0
22556;20700040009;2021-02-01 03:49:39.466709;;;5603;None;put;2250.0
22557;20700040010;2021-01-30 03:13:22.987278;;;14246;None;put;2500.0
22556;20700040009;2021-01-29 05:57:11.818949;;;5603;None;put;2500.0
22557;20700040010;2021-01-29 02:57:29.934409;;;14246;None;put;2777.0
22556;20700040009;2021-01-28 23:50:31.026586;;;5603;None;put;2900.0
22557;20700040010;2021-01-27 16:42:27.538281;;;14246;None;put;3333.0
22556;20700040009;2021-01-27 12:45:46.607899;;;5603;None;put;3000.0
22557;20700040010;2021-01-27 12:37:39.413537;;;15134;14246;bought;1800.0
22557;20700040010;2021-01-26 00:37:10.534454;;;15134;None;put;2010.1000000000001
22557;20700040010;2021-01-25 18:53:51.952288;;;15134;None;put;2110.1
112450;None;2021-01-24 22:19:52.313421;;;14246;None;made a global offer for;1800.0
22557;20700040010;2021-01-24 22:09:57.388416;;;15134;None;put;2199.1
22557;20700040010;2021-01-24 17:43:41.611991;;;15134;None;put;2299.1
22531;20700040004;2021-01-23 20:22:42.475438;;;15921;None;withdrew;None
22521;20700040001;2021-01-23 17:33:53.389058;;;16867;None;put;4000.0
22557;20700040010;2021-01-23 16:54:37.220514;;;15134;None;put;2299.1
22557;20700040010;2021-01-22 23:28:40.189535;;;15134;None;put;2399.0
22553;20700040008;2021-01-22 22:37:18.974184;;;17769;3405;bought;1800.0
22553;20700040008;2021-01-22 22:32:44.279055;;;17769;None;put;1800.0
106000;None;2021-01-22 16:53:43.130115;;;14246;None;made a global offer for;1100.0
22553;20700040008;2021-01-22 15:25:10.531280;;;17769;None;put;2000.0
22557;20700040010;2021-01-22 14:41:14.334168;;;15134;None;put;2699.0
22557;20700040010;2021-01-22 10:56:56.671468;;;15134;None;put;2999.0
22553;20700040008;2021-01-22 03:39:00.597050;;;17769;None;put;3000.0
22522;20700040003;2021-01-22 01:59:19.118201;;;9149;8588;bought;2200.0
22522;20700040003;2021-01-22 01:39:38.800113;;;9149;None;put;2200.0
22522;20700040003;2021-01-22 00:38:00.270677;;;9149;None;put;2400.0
22533;20700040005;2021-01-22 00:26:54.822187;;;5004;None;put;6666.0
104545;None;2021-01-22 00:24:49.314503;;;490;None;made a global offer for;1450.0
22557;20700040010;2021-01-22 00:21:39.626052;;;15134;None;put;3799.0
22522;20700040003;2021-01-22 00:19:42.571325;;;9149;None;put;2750.0
104394;None;2021-01-22 00:14:49.075797;;;490;None;made a global offer for;1250.0
22522;20700040003;2021-01-22 00:10:54.576596;;;9149;None;put;3499.0
104215;None;2021-01-22 00:06:14.162322;;;15663;None;made a global offer for;888.0
22523;20700040002;2021-01-22 00:06:11.312569;;;13763;16770;bought;2800.0
22531;20700040004;2021-01-22 00:06:07.858375;;;15921;None;put;5000.0
22523;20700040002;2021-01-22 00:05:40.260814;;;13763;None;put;2800.0
22521;20700040001;2021-01-22 00:04:45.052750;;;16867;None;put;4000.0
22521;20700040001;2021-01-22 00:04:27.326294;;;16867;None;put;3500.0
22531;20700040004;2021-01-22 00:02:55.424853;;;9989;15921;bought;2000.0
22531;20700040004;2021-01-22 00:02:34.725709;;;9989;None;put;2000.0
104036;None;2021-01-22 00:02:02.987095;;;6507;None;made a global offer for;900.0
22557;20700040010;2021-01-22 00:01:50.266962;;;15134;None;put;5000.0
22540;20700040006;2021-01-22 00:01:45.403366;;;5922;4545;bought;1275.0
22540;20700040006;2021-01-22 00:01:29.172849;;;5922;None;put;1275.0
22557;20700040010;2021-01-22 00:00:03.225900;;;15134;None;has been deposited into Nifty Gateway by;None
22556;20700040009;2021-01-22 00:00:03.148280;;;5603;None;has been deposited into Nifty Gateway by;None
22552;20700040007;2021-01-22 00:00:03.076427;;;13778;None;has been deposited into Nifty Gateway by;None
22553;20700040008;2021-01-22 00:00:03.031234;;;17769;None;has been deposited into Nifty Gateway by;None
22540;20700040006;2021-01-22 00:00:02.904919;;;5922;None;has been deposited into Nifty Gateway by;None
22533;20700040005;2021-01-22 00:00:02.844101;;;5004;None;has been deposited into Nifty Gateway by;None
22531;20700040004;2021-01-22 00:00:02.792425;;;9989;None;has been deposited into Nifty Gateway by;None
22523;20700040002;2021-01-22 00:00:02.691272;;;13763;None;has been deposited into Nifty Gateway by;None
22522;20700040003;2021-01-22 00:00:02.577289;;;9149;None;has been deposited into Nifty Gateway by;None
22521;20700040001;2021-01-22 00:00:02.061072;;;16867;None;has been deposited into Nifty Gateway by;None
918751;None;2021-05-02 19:44:09.107746;;;14254;None;made a global offer for;1.0
706651;None;2021-04-05 18:39:57.508789;;;398032;None;made a global offer for;400.0
418615;None;2021-03-14 00:39:33.939264;;;321490;None;made a global offer for;2800.0
205570;None;2021-02-21 04:59:59.084875;;;12777;None;made a global offer for;12900.0
187127;None;2021-02-18 19:09:59.582644;;;16204;None;made a global offer for;69.69
2956;700030001;2020-09-23 18:36:27.662210;;;3421;1411;bought;2050.0
2956;700030001;2020-09-23 16:56:03.047479;;;3421;None;put;2050.0
2956;700030001;2020-09-22 18:53:36.183437;;;3421;None;put;2850.0
2956;700030001;2020-08-31 16:46:57.587197;;;3421;None;put;2250.0
2956;700030001;2020-08-24 19:32:21.825096;;;3421;None;put;1500.0
2956;700030001;2020-08-20 23:54:06.887447;;;3421;None;put;2500.0
2956;700030001;2020-08-19 16:01:14.960550;;;3421;None;put;3000.0
2956;700030001;2020-08-05 17:32:24.580663;;;3421;None;put;3000.0
2956;700030001;2020-08-01 14:26:44.372663;;;3421;None;put;5000.0
2956;700030001;2020-07-30 15:32:02.597334;;;3421;None;put;1950.0
2956;700030001;2020-07-29 21:51:18.481787;;;3421;None;put;2750.0
2956;700030001;2020-07-28 21:52:27.793937;;;3421;None;put;3500.0
2956;700030001;2020-07-26 13:41:21.006989;;;3421;None;put;8500.0
2956;700030001;2020-07-25 01:50:50.331448;;;3421;None;put;2800.0
2956;700030001;2020-07-24 19:55:43.427644;;;3421;None;put;2800.0
2956;700030001;2020-07-24 13:02:32.942201;;;3421;None;put;2850.0
2956;700030001;2020-07-24 02:55:35.583388;;;3421;None;put;2850.0
2956;700030001;2020-07-21 16:41:09.132927;;;3421;None;put;2850.0
2956;700030001;2020-07-20 15:18:29.673094;;;3421;None;put;2850.0
2956;700030001;2020-07-18 22:41:19.080638;;;3421;None;put;2975.0
2956;700030001;2020-07-15 16:18:25.222605;;;3421;None;put;2900.0
2956;700030001;2020-07-14 19:51:55.605543;;;3421;None;put;2750.0
2956;700030001;2020-07-14 18:06:41.929149;;;3421;None;put;3000.0
2956;700030001;2020-07-14 14:27:18.748659;;;3421;None;put;2900.0
2956;700030001;2020-07-13 19:10:38.155069;;;3421;None;put;3250.0
2956;700030001;2020-07-13 13:24:30.279581;;;3421;None;put;3500.0
2956;700030001;2020-07-11 19:27:14.617908;;;3421;None;put;4200.0
2956;700030001;2020-07-11 12:14:43.514184;;;3421;None;put;5500.0
2956;700030001;2020-07-10 18:29:51.722715;;;3421;None;put;4995.0
2956;700030001;2020-07-10 16:34:16.693081;;;3421;None;put;5000.0
2956;700030001;2020-07-10 00:00:00.517648;;;3421;None;put;5000.0
2956;700030001;2020-07-09 23:08:59.301754;;;3421;None;has been deposited into Nifty Gateway by;None
883845;None;2021-04-27 05:31:17.469766;;;621582;None;made a global offer for;15.0
724511;None;2021-04-07 03:14:07.698326;;;568374;None;made a global offer for;5.0
586001;None;2021-03-25 23:03:35.802455;;;495549;None;made a global offer for;29.0
2877;700020001;2020-07-09 23:02:00.741839;;;754;None;has been deposited into Nifty Gateway by;None
2916;700010001;2020-09-12 08:30:06.802201;;;4087;5393;bought;2875.0
2916;700010001;2020-09-11 01:40:52.014400;;;4087;None;put;2875.0
20113;None;2020-08-29 00:16:59.676795;;;5271;None;made a global offer for;1400.0
2916;700010001;2020-08-21 15:47:00.619250;;;4087;None;put;2992.29
2916;700010001;2020-08-13 23:54:02.654103;;;4087;None;put;2979.79
13563;None;2020-08-09 18:03:32.867757;;;4991;None;made a global offer for;1000.0
2916;700010001;2020-08-07 15:19:56.687119;;;4087;None;put;2950.4500000000003
2916;700010001;2020-08-05 17:19:30.687036;;;4087;None;put;5950.0
2916;700010001;2020-07-27 04:19:43.937912;;;4087;None;put;17655.0
2916;700010001;2020-07-10 02:13:41.870399;;;4087;None;put;5900.0
2916;700010001;2020-07-09 23:04:34.880948;;;4087;None;has been deposited into Nifty Gateway by;None
